timestamp,trial_idx,event,state,force_n,force_raw_n,peak_n,capacity_n,grip_target_mm,finger_a_dL_mm,finger_b_dL_mm,finger_a_current_ma,finger_b_current_ma,pull_dL_mm,pull_current_ma,k_mcp,k_pip,k_dip
2026-06-27T17:44:13.162,9,pull_start,GRIPPED,2.006433,-6.818192,0.0,nan,15.0,15.0,15.0,-37.66,83.39,0.622052,0.0,0.789,0.165,0.072
2026-06-27T17:44:13.429,9,,PULLING,1.707845,-7.11678,1.707845,nan,15.0,15.0,15.0,-37.66,83.39,1.134205,16.14,0.789,0.165,0.072
2026-06-27T17:44:13.829,9,,PULLING,1.586231,-7.238394,1.707845,nan,15.0,15.0,15.0,-37.66,83.39,1.943866,32.28,0.789,0.165,0.072
2026-06-27T17:44:14.085,9,,PULLING,2.645947,-6.178677,2.645947,nan,15.0,15.0,15.0,-37.66,83.39,2.449903,8.07,0.789,0.165,0.072
2026-06-27T17:44:14.341,9,,PULLING,3.213025,-5.611599,3.213025,nan,15.0,15.0,15.0,-40.35,83.39,2.958155,8.07,0.789,0.165,0.072
2026-06-27T17:44:14.742,9,,PULLING,3.02604,-5.798585,3.213025,nan,15.0,15.0,15.0,-34.97,83.39,3.756795,34.97,0.789,0.165,0.072
2026-06-27T17:44:14.997,9,,PULLING,3.530781,-5.293844,3.530781,nan,15.0,15.0,15.0,-34.97,83.39,4.277647,10.76,0.789,0.165,0.072
2026-06-27T17:44:15.253,9,,PULLING,3.987318,-4.837307,3.987318,nan,15.0,15.0,15.0,-37.66,80.7,4.781956,2.69,0.789,0.165,0.072
2026-06-27T17:44:15.701,9,,PULLING,5.368454,-3.45617,5.368454,nan,15.0,15.0,15.0,-37.66,83.39,5.678186,29.59,0.789,0.165,0.072
2026-06-27T17:44:15.957,9,,PULLING,6.584578,-2.240047,6.584578,nan,15.0,15.0,15.0,-37.66,83.39,6.195852,2.69,0.789,0.165,0.072
2026-06-27T17:44:16.213,9,,PULLING,7.341399,-1.483225,7.341399,nan,15.0,15.0,15.0,-48.42,83.39,6.701806,0.0,0.789,0.165,0.072
2026-06-27T17:44:16.612,9,,PULLING,10.181643,1.357018,10.181643,nan,15.0,15.0,15.0,-40.35,83.39,7.48942,13.45,0.789,0.165,0.072
2026-06-27T17:44:16.868,9,,PULLING,9.259817,0.435193,10.181643,nan,15.0,15.0,15.0,-51.11,88.77,8.0181,0.0,0.789,0.165,0.072
2026-06-27T17:44:17.124,9,,PULLING,10.579974,1.75535,10.579974,nan,15.0,15.0,15.0,-37.66,83.39,8.525718,-2.69,0.789,0.165,0.072
2026-06-27T17:44:17.509,9,,PULLING,10.200135,1.37551,10.579974,nan,15.0,15.0,15.0,-37.66,83.39,9.309366,10.76,0.789,0.165,0.072
2026-06-27T17:44:17.764,9,,PULLING,11.742849,2.918224,11.742849,nan,15.0,15.0,15.0,-37.66,83.39,9.813971,-5.38,0.789,0.165,0.072
2026-06-27T17:44:18.020,9,,PULLING,12.473406,3.648781,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,10.317469,-8.07,0.789,0.165,0.072
2026-06-27T17:44:18.420,9,,PULLING,11.310138,2.485513,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,11.122409,0.0,0.789,0.165,0.072
2026-06-27T17:44:18.676,9,,PULLING,12.396691,3.572066,12.473406,nan,15.0,15.0,15.0,-37.66,80.7,11.634609,-5.38,0.789,0.165,0.072
2026-06-27T17:44:18.932,9,,PULLING,12.212333,3.387708,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,12.141529,-10.76,0.789,0.165,0.072
2026-06-27T17:44:19.332,9,,PULLING,8.869703,0.045078,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,12.955201,8.07,0.789,0.165,0.072
2026-06-27T17:44:19.588,9,,PULLING,9.606291,0.781666,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,13.458712,-2.69,0.789,0.165,0.072
2026-06-27T17:44:19.844,9,,PULLING,11.807171,2.982547,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,13.965231,-2.69,0.789,0.165,0.072
2026-06-27T17:44:20.244,9,,PULLING,9.946092,1.121467,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,14.753154,0.0,0.789,0.165,0.072
2026-06-27T17:44:20.500,9,,PULLING,9.132115,0.307491,12.473406,nan,15.0,15.0,15.0,-37.66,83.39,15.282335,0.0,0.789,0.165,0.072
2026-06-27T17:44:20.756,9,peak,PULLING,7.008763,-1.815862,12.473406,12.473406,15.0,15.0,15.0,-40.35,83.39,15.789465,0.0,0.789,0.165,0.072
2026-06-27T17:44:20.756,9,,PULLING,7.008763,-1.815862,12.473406,12.473406,15.0,15.0,15.0,-40.35,83.39,15.789465,0.0,0.789,0.165,0.072
2026-06-27T17:44:21.156,9,,PULLING,9.585617,0.760993,12.473406,12.473406,15.0,15.0,15.0,-40.35,83.39,16.584596,13.45,0.789,0.165,0.072
2026-06-27T17:44:21.412,9,,PULLING,7.681941,-1.142684,12.473406,12.473406,15.0,15.0,15.0,-37.66,83.39,17.106029,0.0,0.789,0.165,0.072
2026-06-27T17:44:21.668,9,,PULLING,10.861613,2.036989,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,17.613707,-2.69,0.789,0.165,0.072
2026-06-27T17:44:22.068,9,,PULLING,8.462309,-0.362316,10.861613,12.473406,15.0,15.0,15.0,-40.35,83.39,18.413309,13.45,0.789,0.165,0.072
2026-06-27T17:44:22.324,9,peak,PULLING,7.240005,-1.58462,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,18.929756,0.0,0.789,0.165,0.072
2026-06-27T17:44:22.325,9,,PULLING,7.240005,-1.58462,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,18.929756,0.0,0.789,0.165,0.072
2026-06-27T17:44:22.580,9,,PULLING,8.628802,-0.195822,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,19.43849,2.69,0.789,0.165,0.072
2026-06-27T17:44:22.996,9,,PULLING,10.326793,1.502168,10.861613,12.473406,15.0,15.0,15.0,-37.66,80.7,20.265045,8.07,0.789,0.165,0.072
2026-06-27T17:44:23.252,9,,PULLING,8.108399,-0.716225,10.861613,12.473406,15.0,15.0,15.0,-34.97,83.39,20.785744,0.0,0.789,0.165,0.072
2026-06-27T17:44:23.508,9,,PULLING,9.074865,0.25024,10.861613,12.473406,15.0,15.0,15.0,-37.66,86.08,21.293256,0.0,0.789,0.165,0.072
2026-06-27T17:44:23.908,9,,PULLING,7.313948,-1.510676,10.861613,12.473406,15.0,15.0,15.0,-34.97,86.08,22.095588,10.76,0.789,0.165,0.072
2026-06-27T17:44:24.164,9,,PULLING,9.850668,1.026044,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,22.609957,0.0,0.789,0.165,0.072
2026-06-27T17:44:24.420,9,,PULLING,9.109054,0.28443,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,23.117121,-2.69,0.789,0.165,0.072
2026-06-27T17:44:24.852,9,,PULLING,7.296715,-1.527909,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,23.989977,18.83,0.789,0.165,0.072
2026-06-27T17:44:25.108,9,,PULLING,8.207801,-0.616823,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,24.498079,0.0,0.789,0.165,0.072
2026-06-27T17:44:25.380,9,,PULLING,7.538419,-1.286206,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,25.023155,0.0,0.789,0.165,0.072
2026-06-27T17:44:25.780,9,,PULLING,9.302273,0.477648,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,25.844622,21.52,0.789,0.165,0.072
2026-06-27T17:44:26.036,9,,PULLING,9.787275,0.96265,10.861613,12.473406,15.0,15.0,15.0,-37.66,80.7,26.348851,-2.69,0.789,0.165,0.072
2026-06-27T17:44:26.292,9,,PULLING,7.558239,-1.266386,10.861613,12.473406,15.0,15.0,15.0,-37.66,83.39,26.861184,0.0,0.789,0.165,0.072
2026-06-27T17:44:26.692,9,,PULLING,7.98797,-0.836655,10.861613,12.473406,15.0,15.0,15.0,-51.11,83.39,27.661677,8.07,0.789,0.165,0.072
